ACCtrinom,SYNtri,grp,isTrinomial,notes,newTaxa,origFullText
Philonotis_minuta,,moss,0,,new to CA since 2004,xPhilonotis minuta (Taylor) A.Jaeger
Philonotis_muehlenbergii,,moss,0,,,Philonotis muehlenbergii (Schwägr.) Brid. 
Philonotis_pumila,Philonotis_tomentella,moss,0,Calif. plants misapplied as Philonotis tomentella,,Philonotis pumila Turner [Calif. plants misapplied as Philonotis tomentella] 
Philonotis_yezoana,,moss,0,,,Philonotis yezoana Besch. & Cardot 
Physcomitrella_patens,,moss,0,,,Physcomitrella patens (Hedw.) Bruch & Schimp.
Physcomitrella_patens,Aphanorrhegma_patens,moss,0,NA,NA,NA
Physcomitridium_readeri,Physcomitrella_readeri,moss,0,,,Physcomitridium readeri (Müll.Hal.) G.Roth [=Physcomitrella readeri] 
Physcomitridium_readeri,Physcomitrell_californica,moss,0,NA,NA,NA
Physcomitridium_readeri,Physcomitrella_californica,moss,0,NA,NA,NA
Physcomitridium_readeri,Physcomitrella_readeri,moss,0,NA,NA,NA
Physcomitrium_californicum,,moss,0,,,Physcomitrium californicum E.Britton
Physcomitrium_collenchymatum,,moss,0,,,Physcomitrium collenchymatum Gier 
Physcomitrium_collenchymatum,Physcomitrium_collenchymatrim,moss,0,NA,NA,NA
Physcomitrium_collenchymatum,Physcomitrium_collenchymatrum,moss,0,NA,NA,NA
Physcomitrium_hookeri,,moss,0,,,Physcomitrium hookeri Hampe
Physcomitrium_hookeri,Gymnostomum_latifolium,moss,0,NA,NA,NA
Physcomitrium_hookeri,Physcomitrium_coloradense,moss,0,NA,NA,NA
Physcomitrium_pyriforme,,moss,0,,,Physcomitrium pyriforme (Hedw.) Hampe
Physcomitrium_pyriforme,Gymnostomum_pyriforme,moss,0,NA,NA,NA
Physcomitrium_pyriforme,Physcomitrium_californica,moss,0,NA,NA,NA
Physcomitrium_pyriforme,Physcomitrium_californicum,moss,0,NA,NA,NA
Physcomitrium_pyriforme,Physcomitrium_drummondii,moss,0,NA,NA,NA
Physcomitrium_pyriforme,Physcomitrium_kellerianii,moss,0,NA,NA,NA
Physcomitrium_pyriforme,Physcomitrium_kellermani,moss,0,NA,NA,NA
Physcomitrium_pyriforme,Physcomitrium_kellermanii,moss,0,NA,NA,NA
Physcomitrium_pyriforme,Physcomitrium_megacarpon,moss,0,NA,NA,NA
Physcomitrium_pyriforme,Physcomitrium_megalocarpon,moss,0,NA,NA,NA
Physcomitrium_pyriforme,Physcomitrium_megalocarpum,moss,0,NA,NA,NA
Physcomitrium_pyriforme,Physcomitrium_pygmaeum,moss,0,NA,NA,NA
Physcomitrium_pyriforme,Physcomitrium_pyiforme,moss,0,NA,NA,NA
Physcomitrium_pyriforme,Physcomitrium_turbinatum,moss,0,NA,NA,NA
Plagiobryoides_renauldii,,moss,0,will have a new name for California plants under Ptychostomum,new to CA since 2004,xPlagiobryoides renauldii (Röll) J.R.Spence [will have a new name for California plants under Ptychostomum]
Plagiobryoides_renauldii,Bryum_renauldii,moss,0,NA,NA,NA
Plagiobryoides_vinosula,Brachymenium_vinosulum,moss,0,,new to CA since 2004,xPlagiobryoides vinosula (Cardot) J.R.Spence [=Brachymenium vinosulum]
Plagiobryoides_vinosula,Brachymenium_vinosulum,moss,0,NA,NA,NA
Plagiobryum_zieri,,moss,0,,new to CA since 2004,xPlagiobryum zieri (Dicks. ex Hedw.) Lindb. [confirmed by J. Spence]
Plagiobryum_zieri,Plagiobryum_zierii,moss,0,NA,NA,NA
Plagiomnium_cuspidatum,,moss,0,,,Plagiomnium cuspidatum (Hedw.) T.J.Kop. 
Plagiomnium_cuspidatum,Mnium_affine,moss,0,NA,NA,NA
Plagiomnium_cuspidatum,Mnium_affine,moss,0,NA,NA,NA
Plagiomnium_cuspidatum,Mnium_cudpidatum,moss,0,NA,NA,NA
Plagiomnium_cuspidatum,Mnium_cuspidata,moss,0,NA,NA,NA
Plagiomnium_cuspidatum,Mnium_cuspidatulum,moss,0,NA,NA,NA
Plagiomnium_cuspidatum,Mnium_cuspidatum,moss,0,NA,NA,NA
Plagiomnium_cuspidatum,Mnium_cuspidatum,moss,0,NA,NA,NA
Plagiomnium_cuspidatum,Mnium_cuspitatum,moss,0,NA,NA,NA
Plagiomnium_cuspidatum,Plagiomnium_affine,moss,0,NA,NA,NA
Plagiomnium_cuspidatum,Plagiomnium_cuspidata,moss,0,NA,NA,NA
Plagiomnium_cuspidatum,Plagiomnium_cuspidaum,moss,0,NA,NA,NA
Plagiomnium_ellipticum,,moss,0,,,Plagiomnium ellipticum (Brid). T.J.Kop.
Plagiomnium_ellipticum,Mnium_ellipticum,moss,0,NA,NA,NA
Plagiomnium_ellipticum,Mnium_rugicum,moss,0,NA,NA,NA
Plagiomnium_ellipticum,Plagiomnium_ellipiticum,moss,0,NA,NA,NA
Plagiomnium_ellipticum,Plagiomnium_rugicum,moss,0,NA,NA,NA
Plagiomnium_insigne,,moss,0,,,Plagiomnium insigne (Mitt.) T.J.Kop. 
Plagiomnium_insigne,Mnium_insigne,moss,0,NA,NA,NA
Plagiomnium_medium,,moss,0,,,Plagiomnium medium (Bruch & Schimp.) T.J.Kop. 
Plagiomnium_medium,Mnium_medium,moss,0,NA,NA,NA
Plagiomnium_rostratum,,moss,0,,,Plagiomnium rostratum (Schrad.) T.J.Kop.
Plagiomnium_rostratum,Mnium_longirostre,moss,0,NA,NA,NA
Plagiomnium_rostratum,Mnium_longirostrum,moss,0,NA,NA,NA
Plagiomnium_rostratum,Mnium_longirostrum,moss,0,NA,NA,NA
Plagiomnium_rostratum,Mnium_rostratum,moss,0,NA,NA,NA
Plagiomnium_venustum,,moss,0,,,Plagiomnium venustum (Mitt.) T.J.Kop. 
Plagiomnium_venustum,Mnium_vensutum,moss,0,NA,NA,NA
Plagiomnium_venustum,Mnium_venustum,moss,0,NA,NA,NA
Plagiomnium_venustum,Mnium_venustum,moss,0,NA,NA,NA
Plagiopus_oederianus,,moss,0,,new to CA since 2004,xPlagiopus oederianus (Sw.) H.A.Crum & L.E.Anderson
Plagiopus_oederianus,Bartramia_oederi,moss,0,NA,NA,NA
Plagiopus_oederianus,Bartramia_oederiana,moss,0,NA,NA,NA
Plagiopus_oederianus,Plagiopus_oederi,moss,0,NA,NA,NA
Plagiopus_oederianus,Plagiopus_oederiana,moss,0,NA,NA,NA
Plagiothecium_cavifolium,,moss,0,,,Plagiothecium cavifolium (Brid.) Z.Iwats.
Plagiothecium_cavifolium,Plagiothecium_cavifoilium,moss,0,NA,NA,NA
Plagiothecium_cavifolium,Plagiothecium_fallax,moss,0,NA,NA,NA
Plagiothecium_cavifolium,Plagiothecium_roeseanum,moss,0,NA,NA,NA
Plagiothecium_cavifolium,Plagiothecium_sullivantiae,moss,0,NA,NA,NA
Plagiothecium_denticulatum,,moss,0,,,Plagiothecium denticulatum (Hedw.). Bruch & Schimp. 
Plagiothecium_denticulatum,Hypnum_denticulatum,moss,0,NA,NA,NA
Plagiothecium_denticulatum,Hypnum_obtusifolium,moss,0,NA,NA,NA
Plagiothecium_denticulatum,Plagiothecium_denticatulum,moss,0,NA,NA,NA
Plagiothecium_denticulatum,Plagiothecium_denticuatum,moss,0,NA,NA,NA
Plagiothecium_denticulatum,Plagiothecium_ruthei,moss,0,NA,NA,NA
Plagiothecium_denticulatum,Plagiothecium_sandbergii,moss,0,NA,NA,NA
Plagiothecium_denticulatum,Plagiothecium_sylvanticum,moss,0,NA,NA,NA
Plagiothecium_denticulatum,Plagiothecium_sylvaticum,moss,0,NA,NA,NA
Plagiothecium_pacificum,Plagiothecium_laetum,moss,0,,new to Science since 2004,xyPlagiothecium pacificum T.J.Wynns [plants named as P. laetum from Calif. are more likely this taxon]
Plagiothecium_pacificum,Plagiothecium_curvifolium,moss,0,NA,NA,NA
Plagiothecium_pacificum,Plagiothecium_decursivifolium,moss,0,NA,NA,NA
Plagiothecium_pacificum,Plagiothecium_laetum,moss,0,NA,NA,NA
Platydictya_jungermannioides,,moss,0,,,Platydictya jungermannioides (Brid.) H.A.Crum 
Platydictya_jungermannioides,Amblystegiella_jungermannioides,moss,0,NA,NA,NA
Platydictya_jungermannioides,Amblystegiella_sprucei,moss,0,NA,NA,NA
Platydictya_jungermannioides,Platydictya_junermannioides,moss,0,NA,NA,NA
Platydictya_jungermannioides,Platydictya_jungermannoides,moss,0,NA,NA,NA
Platydictya_jungermannioides,Platydictya_minutissimum,moss,0,NA,NA,NA
Platyhypnum_alpinum,Hygrohypnum_alpinum,moss,0,,,Platyhypnum alpinum (Lindb.) Loeske [=Hygrohypnum alpinum]
Platyhypnum_alpinum,Hygrohypnum_alpinum,moss,0,NA,NA,NA
Platyhypnum_bestii,Hygrohypnum_bestii,moss,0,,,Platyhypnum bestii (Renauld & Bryhn) Ochyra [=Hygrohypnum bestii]
Platyhypnum_bestii,Hygrohypnum_bestii,moss,0,NA,NA,NA
Platyhypnum_bestii,Hypnum_bestii,moss,0,NA,NA,NA
Platyhypnum_bestii,Limnobium_bestii,moss,0,NA,NA,NA
Platyhypnum_cochleariifolium,Hygrohypnum_cochleariifolium,moss,0,,,Platyhypnum cochleariifolium (Vent.) Ochyra [=Hygrohypnum cochleariifolium]
Platyhypnum_cochleariifolium,Hygrohypnum_cochlearifolium,moss,0,NA,NA,NA
Platyhypnum_duriusculum,Hygrohypnum_duriusculum,moss,0,,,Platyhypnum duriusculum (DeNot.) Ochyra [=Hygrohypnum duriusculum; Ochyraea duriuscula] 
Platyhypnum_duriusculum,Ochyraea_duriuscula,moss,0,,,
Platyhypnum_duriusculum,Calliergon_circulifolium,moss,0,NA,NA,NA
Platyhypnum_duriusculum,Hygrohypnum_dilatatum,moss,0,NA,NA,NA
Platyhypnum_duriusculum,Hygrohypnum_dilitatum,moss,0,NA,NA,NA
Platyhypnum_duriusculum,Hygrohypnum_duriusculum,moss,0,NA,NA,NA
Platyhypnum_duriusculum,Hypnum_dilatatum,moss,0,NA,NA,NA
Platyhypnum_duriusculum,Hypnum_pseudoarcticum,moss,0,NA,NA,NA
Platyhypnum_molle,Hygrohypnum_molle,moss,0,,,Platyhypnum molle (Hedw.) Loeske [=Hygrohypnum molle; Ochyraea mollis]
Platyhypnum_molle,Ochyraea_mollis,moss,0,,,
Platyhypnum_molle,Hygrohypnum_molle,moss,0,NA,NA,NA
Platyhypnum_molle,Hygrohypnum_molle,moss,0,NA,NA,NA
Platyhypnum_molle,Hypnum_molle,moss,0,NA,NA,NA
Platyhypnum_smithii,Hygrohypnum_smithii,moss,0,,,Platyhypnum smithii (Sw.) Ochyra [=Hygrohypnum smithii; Ochyraea smithii]
Platyhypnum_smithii,Ochyraea_smithii,moss,0,,,
Platyhypnum_smithii,Hygrohypnum_smithii,moss,0,NA,NA,NA
Platyhypnum_smithii,Hypnum_torrentis,moss,0,NA,NA,NA
Platyhypnum_smithii,Ochyraea_smithii,moss,0,NA,NA,NA
Pleuridium_acuminatum,,moss,0,,,Pleuridium acuminatum Lindb.
Pleuridium_acuminatum,Pleuridium_bakeri,moss,0,NA,NA,NA
Pleuridium_acuminatum,Pleuridium_bolanderi,moss,0,NA,NA,NA
Pleuridium_acuminatum,Pleuridium_californicum,moss,0,NA,NA,NA
Pleuridium_acuminatum,Pleuridium_stramineum,moss,0,NA,NA,NA
Pleuridium_mexicanum,,moss,0,,new to CA since 2004,xPleuridium mexicanum Cardot
Pleuridium_subulatum,,moss,0,,,Pleuridium subulatum (Hedw.) Rabenh.
Pleuridium_subulatum,Phascum_subulatum,moss,0,NA,NA,NA
Pogonatum_contortum,,moss,0,,,Pogonatum contortum (Menzies ex Brid.) Lesq. 
Pogonatum_contortum,Pogonatum_erythrodontium,moss,0,NA,NA,NA
Pogonatum_contortum,Pogonatum_laterale,moss,0,NA,NA,NA
Pogonatum_contortum,Polytrichum_contortum,moss,0,NA,NA,NA
Pohlia_andalusica,,moss,0,,,Pohlia andalusica (Höhn.) Broth. 
Pohlia_annotina,,moss,0,,,Pohlia annotina (Hedw.) Lindb. 
Pohlia_annotina,Bryum_annotinum,moss,0,NA,NA,NA
Pohlia_bolanderi,Conostomum_tetragonum,moss,0,,,Conostomum tetragonum (Hedw.) Lindb. [Calif. plant misidentified; they are Pohlia bolanderi]
Pohlia_bolanderi,,moss,0,,,Pohlia bolanderi (Lesq.) Broth. 
Pohlia_bolanderi,Bryum_bolanderi,moss,0,NA,NA,NA
Pohlia_bolanderi,Conostomum_boreale,moss,0,NA,NA,NA
Pohlia_bolanderi,Conostomum_tetragonum,moss,0,NA,NA,NA
Pohlia_camptotrachela,,moss,0,,,Pohlia camptotrachela (Renauld & Cardot) Broth.
Pohlia_camptotrachela,Webera_camptotrachela,moss,0,NA,NA,NA
Pohlia_cardotii,,moss,0,,,Pohlia cardotii (Renauld) Broth. 
Pohlia_cardotii,Pohlia_cardoti,moss,0,NA,NA,NA
Pohlia_cruda,,moss,0,,,Pohlia cruda (Hedw.) Lindb. 
Pohlia_cruda,Bryum_crudum,moss,0,NA,NA,NA
Pohlia_cruda,Polia_cruda,moss,0,NA,NA,NA
Pohlia_cruda,Webera_cruda,moss,0,NA,NA,NA
Pohlia_drummondii,,moss,0,,,Pohlia drummondii (Müll.Hal.) A.L.Andrews
Pohlia_drummondii,Pohlia_commutata,moss,0,NA,NA,NA
Pohlia_drummondii,Webera_commutata,moss,0,NA,NA,NA
Pohlia_elongata,,moss,0,,,Pohlia elongata Hedw. 
Pohlia_elongata,Bryum_nudicaule,moss,0,NA,NA,NA
Pohlia_elongata,Pohlia_acuminata,moss,0,NA,NA,NA
Pohlia_elongata,Pohlia_gracilis,moss,0,NA,NA,NA
Pohlia_elongata,Pohlia_minor,moss,0,NA,NA,NA
Pohlia_elongata,Pohlia_polymorpha,moss,0,NA,NA,NA
Pohlia_elongata,Webera_elongata,moss,0,NA,NA,NA
Pohlia_filum,,moss,0,,,Pohlia filum (Schimp.) Mårtensson
Pohlia_filum,Pohlia_rothii,moss,0,NA,NA,NA
Pohlia_flexuosa,,moss,0,,new to CA since 2004,xPohlia flexuosa Hook.
Pohlia_longibracteata,,moss,0,,,Pohlia longibracteata Broth. 
Pohlia_longibracteata,Mniobryum_longibracteatum,moss,0,NA,NA,NA
Pohlia_ludwigii,,moss,0,,,Pohlia ludwigii (Spreng. ex Schwägr.) Broth. 
Pohlia_ludwigii,Bryum_ludwigii,moss,0,NA,NA,NA
Pohlia_ludwigii,Mniobryum_ludwigii,moss,0,NA,NA,NA
Pohlia_nutans,,moss,0,,,Pohlia nutans (Hedw.) Lindb. 
Pohlia_nutans,Bryum_nutans,moss,0,NA,NA,NA
Pohlia_nutans,Pohlia_sphagnicola,moss,0,NA,NA,NA
Pohlia_nutans,Polia_nutans,moss,0,NA,NA,NA
Pohlia_nutans,Webera_nutans,moss,0,NA,NA,NA
Pohlia_obtusifolia,,moss,0,,,Pohlia obtusifolia (Vill. ex Brid.) L.F.Koch 
Pohlia_obtusifolia,Bryum_obtusifolium,moss,0,NA,NA,NA
Pohlia_obtusifolia,Pohlia_cucullata,moss,0,NA,NA,NA
Pohlia_obtusifolia,Pohlia_obstusifolia,moss,0,NA,NA,NA
Pohlia_pacifica,,moss,0,,,Pohlia pacifica A.J.Shaw 
Pohlia_proligera,,moss,0,,,Pohlia proligera (Kindb.) Broth.
Pohlia_proligera,Webera_proligera,moss,0,NA,NA,NA
Pohlia_robertsonii,,moss,0,,new to Science since 2004,xyPohlia robertsonii Shevock & A.J.Shaw
Pohlia_tundrae,,moss,0,,,Pohlia tundrae A.J.Shaw
Pohlia_wahlenbergii,,moss,0,,,Pohlia wahlenbergii (F.Weber & D.Mohr) A.L.Andrews
Pohlia_wahlenbergii,Bryum_wahlenbergii,moss,0,NA,NA,NA
Pohlia_wahlenbergii,Mniobryum_albicans,moss,0,NA,NA,NA
Pohlia_wahlenbergii,Mniobryum_wahlenbergii,moss,0,NA,NA,NA
Pohlia_wahlenbergii,Mniobryum_wahlenbergii,moss,0,NA,NA,NA
Pohlia_wahlenbergii,Pohlia_albicans,moss,0,NA,NA,NA
Pohlia_wahlenbergii,Pohlia_wahlenbergi,moss,0,NA,NA,NA
Pohlia_wahlenbergii,Pohlia_wahlengergii,moss,0,NA,NA,NA
Pohlia_wahlenbergii,Webera_albicans,moss,0,NA,NA,NA
Polytrichastrum_alpinum,,moss,0,,,Polytrichastrum alpinum (Hedw.) G.L.Sm. 
Polytrichastrum_alpinum,Pogonatum_alpinum,moss,0,NA,NA,NA
Polytrichastrum_alpinum,Polytrichum_alpinium,moss,0,NA,NA,NA
Polytrichastrum_alpinum,Polytrichum_alpinum,moss,0,NA,NA,NA
Polytrichastrum_sexangulare,Polytrichum_sexangulare,moss,0,,,Polytrichastrum sexangulare (Flörke ex Brid.) G.L.Sm. [=Polytrichum sexangulare]
Polytrichastrum_sexangulare,Polytrichum_sexangulare,moss,0,NA,NA,NA
Polytrichum_commune,,moss,0,,,Polytrichum commune Hedw.
Polytrichum_formosum,,moss,0,,,Polytrichum formosum Hedw.
Polytrichum_juniperinum,,moss,0,,,Polytrichum juniperinum Hedw.
Polytrichum_juniperinum,Polytrichum_alpestre,moss,0,NA,NA,NA
Polytrichum_juniperinum,Polytrichum_junipericum,moss,0,NA,NA,NA
Polytrichum_juniperinum,Polytrichum_juniperium,moss,0,NA,NA,NA
Polytrichum_juniperinum,Polytrichum_juniperrinum,moss,0,NA,NA,NA
Polytrichum_juniperinum,Polytrichum_juniperum,moss,0,NA,NA,NA
Polytrichum_juniperinum,Polytrichum_juniperunum,moss,0,NA,NA,NA
Polytrichum_juniperinum,Polytrichum_junipoerinum,moss,0,NA,NA,NA
Polytrichum_juniperinum,Polytrichum_juniprinum,moss,0,NA,NA,NA
Polytrichum_juniperinum,Polytruchum_juniperinum,moss,0,NA,NA,NA
Polytrichum_longisetum,,moss,0,,,Polytrichum longisetum Sw. ex Brid.
Polytrichum_piliferum,,moss,0,,,Polytrichum piliferum Hedw.
Polytrichum_piliferum,Polytrichum_pilliferum,moss,0,NA,NA,NA
Polytrichum_piliferum,Polytrichum_plliferum,moss,0,NA,NA,NA
Pseudo-calliergon_angustifolium,,moss,0,,,Pseudo-calliergon angustifolium Hedenäs
Pseudobraunia_californica,,moss,0,,,Pseudobraunia californica (Lesq.) Broth. 
Pseudobraunia_californica,Braunia_californica,moss,0,NA,NA,NA
Pseudobraunia_californica,Hedwigia_californica,moss,0,NA,NA,NA
Pseudobraunia_californica,Hedwigia_pilifera,moss,0,NA,NA,NA
Pseudocampylium_radicale,Amblystegium_radicale,moss,0,,new to CA since 2004,x Pseudocampylium radicale (P.Beauv.) Vanderp. & Hedenäs [=Amblystegium radicale]
Pseudocampylium_radicale,Amblystegium_higraphylum,moss,0,NA,NA,NA
Pseudocampylium_radicale,Amblystegium_hygraphilum,moss,0,NA,NA,NA
Pseudocampylium_radicale,Amblystegium_hygrophilum,moss,0,NA,NA,NA
Pseudocampylium_radicale,Amblystegium_saxatile,moss,0,NA,NA,NA
Pseudocampylium_radicale,Amblystigium_hygrophilum,moss,0,NA,NA,NA
Pseudocampylium_radicale,Campylium_radicale,moss,0,NA,NA,NA
Pseudocampylium_radicale,Campylium_radicale,moss,0,NA,NA,NA
Pseudocampylium_radicale,Hypnum_radicale,moss,0,NA,NA,NA
Pseudocrossidium_crinitum,,moss,0,,,Pseudocrossidium crinitum (Schultz) R.H.Zander
Pseudocrossidium_crinitum,Pseudocrossidium_aureum,moss,0,NA,NA,NA
Pseudocrossidium_crinitum,Psuedocrossidium_crinitum,moss,0,NA,NA,NA
Pseudocrossidium_crinitum,Tortula_aurea,moss,0,NA,NA,NA
Pseudocrossidium_hornschuchianum,,moss,0,,new to CA since 2004,xPseudocrossidium hornschuchianum (Schultz) R.H.Zander
Pseudocrossidium_hornschuchianum,Barbula_hornschuchiana,moss,0,NA,NA,NA
Pseudocrossidium_obtusulum,,moss,0,,,Pseudocrossidium obtusulum (Lindb.) H.A.Crum & L.E.Anderson
Pseudocrossidium_obtusulum,Barbula_platyneura,moss,0,NA,NA,NA
Pseudocrossidium_obtusulum,Desmatodon_ellesmerensis,moss,0,NA,NA,NA
Pseudoleskea_atricha,Lescuraea_atricha,moss,0,,,Pseudoleskea atricha (Kindb.) Kindb. [=Lescuraea atricha]
Pseudoleskea_atricha,Lescuraea_atricha,moss,0,NA,NA,NA
Pseudoleskea_atricha,Pseudoleskea_atrica,moss,0,NA,NA,NA
Pseudoleskea_incurvata,Lescurea_incurvata,moss,0,varieties not recognized in CA,,Pseudoleskea incurvata (Hedw.) Loeske var. gigantea (E.Lawton) H.A.Crum [=Lescurea incurvata; var. not recognized]
Pseudoleskea_incurvata,Lescuraea_incurvata,moss,0,NA,NA,NA
Pseudoleskea_incurvata,Pseudoleskea_falcicuspis,moss,0,NA,NA,NA
Pseudoleskea_incurvata,Pseudoleskea_incuravata,moss,0,NA,NA,NA
Pseudoleskea_incurvata,Pseudoleskea_oligoclada,moss,0,NA,NA,NA
Pseudoleskea_incurvata,Pseudoleskea_oligoclada,moss,0,NA,NA,NA
Pseudoleskea_patens,Lescuraea_patens,moss,0,,,Pseudoleskea patens (Lindb.) Kindb. [=Lescuraea patens]
Pseudoleskea_patens,Lescuraea_patens,moss,0,NA,NA,NA
Pseudoleskea_radicosa,Lescuraea_radicosa,moss,0,,,Pseudoleskea radicosa (Mitt.) Macoun & Kindb. [=Lescuraea radicosa]
Pseudoleskea_radicosa,Lescuraea_radicosa,moss,0,NA,NA,NA
Pseudoleskea_radicosa,Pseudoleskea_rigescens,moss,0,NA,NA,NA
Pseudoleskea_radicosa_pallida,Lescuraea_pallida,moss,0,,,Pseudoleskea radicosa (Mitt.) Macoun & Kindb. var. pallida Best [=Lescuraea pallida]
Pseudoleskea_saviana,Lescuraea_saviana,moss,0,,,Pseudoleskea saviana (DeNot.) Lazel [=Lescuraea saviana]
Pseudoleskea_saviana,Lescuraea_saviana,moss,0,NA,NA,NA
Pseudoleskea_stenophylla,Lescuraea_stenophylla,moss,0,,,Pseudoleskea stenophylla Renauld & Cardot [=Lescuraea stenophylla]
Pseudoleskea_stenophylla,Lescuraea_stenophylla,moss,0,NA,NA,NA
Pseudoleskea_tribulosa,,moss,0,,new to Science since 2004,xyPseudoleskea tribulosa Shevock & W.R.Buck
Pseudoleskeella_serpentinensis,,moss,0,,,Pseudoleskeella serpentinensis P.Wilson & D.H.Norris
Pseudoleskeella_serpentinensis,Pseudoleskeella_serpentinense,moss,0,NA,NA,NA
Pseudoleskeella_tectorum,,moss,0,,,Pseudoleskeella tectorum (Funck ex Brid.) Kindb. ex Broth.
Pseudoleskeella_tectorum,Leskea_tectorum,moss,0,NA,NA,NA
Pseudoleskeella_tectorum,Leskea_williamsii,moss,0,NA,NA,NA
Pseudoleskeella_tectorum,Leskeella_tectorum,moss,0,NA,NA,NA
Pseudoleskeella_tectorum,Leskeella_williamsii,moss,0,NA,NA,NA
Pseudoleskeella_tectorum,Pseudoleskea_tectorum,moss,0,NA,NA,NA
Pseudoleskeella_tectorum,Pseudoleskeela_tectorum,moss,0,NA,NA,NA
Pseudoleskeella_tectorum,Pseudoleskeela_tectorum,moss,0,NA,NA,NA
Pseudoleskeella_tectorum,Pseudoskeella_tectorum,moss,0,NA,NA,NA
Pseudoleskeella_tectorum,Psuedoleskeella_tectorum,moss,0,NA,NA,NA
Pseudoscleropodium_purum,,moss,0,,,Pseudoscleropodium purum (Hedw.) M.Fleisch.
Pseudoscleropodium_purum,Hypnum_purum,moss,0,NA,NA,NA
Pseudoscleropodium_purum,Scleropodium_purum,moss,0,NA,NA,NA
Pseudotaxiphyllum_elegans,,moss,0,,,Pseudotaxiphyllum elegans (Brid.) Z.Iwats.
Pseudotaxiphyllum_elegans,Isopterygium_borrerianum,moss,0,NA,NA,NA
Pseudotaxiphyllum_elegans,Isopterygium_elegans,moss,0,NA,NA,NA
Pseudotaxiphyllum_elegans,Isopterygium_elegans,moss,0,NA,NA,NA
Pseudotaxiphyllum_elegans,Plagiothecium_elegans,moss,0,NA,NA,NA
Pseudotaxiphyllum_elegans,Plagiothecium_elegansvar,moss,0,NA,NA,NA
Pseudotaxiphyllum_elegans,Pseudotaxaphyllum_elegans,moss,0,NA,NA,NA
Pseudotaxiphyllum_elegans,Pseudotaxipyllum_elegans,moss,0,NA,NA,NA
Pterigynandrum_filiforme,,moss,0,,,Pterigynandrum filiforme Hedw. 
Pterigynandrum_filiforme,Heterocladium_heteropterum,moss,0,NA,NA,NA
Pterigynandrum_filiforme,Ptergynandrum_filiforme,moss,0,NA,NA,NA
Pterigynandrum_filiforme,Pterigynadrum_filiforme,moss,0,NA,NA,NA
Pterigynandrum_filiforme,Pterigynandrium_filiforme,moss,0,NA,NA,NA
Pterigynandrum_filiforme,Pterygynandrum_filiforme,moss,0,NA,NA,NA
Pterygoneurum_lamellatum,,moss,0,,,Pterygoneurum lamellatum (Lindb.) Jur. 
Pterygoneurum_lamellatum,Pterygoneurum_arcticum,moss,0,NA,NA,NA
Pterygoneurum_ovatum,,moss,0,,,Pterygoneurum ovatum (Hedw.) Dixon
Pterygoneurum_ovatum,Gymnostomum_ovatum,moss,0,NA,NA,NA
Pterygoneurum_ovatum,Pterygonerurum_ovatum,moss,0,NA,NA,NA
Pterygoneurum_ovatum,Pterygoneuron_ovata,moss,0,NA,NA,NA
Pterygoneurum_ovatum,Pterygoneuron_ovatum,moss,0,NA,NA,NA
Pterygoneurum_ovatum,Pterygoneurum_cavifolium,moss,0,NA,NA,NA
Pterygoneurum_ovatum,Pterygooneurum_ovatum,moss,0,NA,NA,NA
Pterygoneurum_subsessile,Pterygoneurum_californicum,moss,0,,,Pterygoneurum subsessile (Brid.) Jur. 
Pterygoneurum_subsessile,Pterygoneuron_subsessile,moss,0,NA,NA,NA
Ptychomitrium_gardneri,,moss,0,,,Ptychomitrium gardneri Lesq. 
Ptychomitrium_gardneri,Ptychomitrium_gerdneri,moss,0,NA,NA,NA
Ptychostomum_arcticum,Bryum_articum,moss,0,,,Ptychostomum arcticum (Br.) J.R.Spence [=Bryum articum]
Ptychostomum_arcticum,Bryum_arcticum,moss,0,NA,NA,NA
Ptychostomum_arcticum,Bryum_bryoides,moss,0,NA,NA,NA
Ptychostomum_arcticum,Bryum_purpurascens,moss,0,NA,NA,NA
Ptychostomum_badium,Bryum_badium,moss,0,,,Ptychostomum badium (Bruch ex Brid.) J.R.Spence [=Bryum badium]
Ptychostomum_bimum,Bryum_bimum,moss,0,,,Ptychostomum bimum (Schreb.) J.R.Spence [=Bryum bimum]
Ptychostomum_bimum,Bryum_bimum,moss,0,NA,NA,NA
Ptychostomum_bimum,Bryum_binum,moss,0,NA,NA,NA
Ptychostomum_bimum,Bryum_binum,moss,0,NA,NA,NA
Ptychostomum_bimum,Ptychostomum_biimim,moss,0,NA,NA,NA
Ptychostomum_bimum,Ptychostomum_bimuni,moss,0,NA,NA,NA
Ptychostomum_cernuum,Bryum_cernuum,moss,0,,,Ptychostomum cernuum (Hedw.) Hornsch. [=Bryum cernuum; Bryum uliginosum]
Ptychostomum_cernuum,Bryum_uliginosum,moss,0,,,
Ptychostomum_cernuum,Bryum_uliginosum,moss,0,NA,NA,NA
Ptychostomum_creberrimum,Bryum_creberrimum,moss,0,,,Ptychostomum creberrimum (Taylor) J.R.Spence & H.P.Ramsay [=Bryum creberrimum; Bryum lisae]
Ptychostomum_creberrimum,Bryum_lisae,moss,0,,,
Ptychostomum_creberrimum,Bryum_creberrimum,moss,0,NA,NA,NA
Ptychostomum_creberrimum,Bryum_cupsidatum,moss,0,NA,NA,NA
Ptychostomum_creberrimum,Bryum_cuspidatum,moss,0,NA,NA,NA
Ptychostomum_creberrimum,Bryum_flagellosum,moss,0,NA,NA,NA
